CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
21547,NULL,Brad,E,Raje,NULL,2585 San Vincente Drive,NULL,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0187,1968-05-13,High School,Skilled Manual,M,S,1,1,0,0,54884,2017-03-06
28882,NULL,Tasha,E,Shen,NULL,"9, rue des Vendangeurs",NULL,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0119,1976-08-03,Partial College,Skilled Manual,F,M,1,0,0,2,60776,2017-03-06
12931,NULL,Ann,M,Fernandez,NULL,9892 N. Spoonwood Ct.,NULL,Chula Vista,California,United States,91910,145-555-0155,1989-10-05,Graduate Degree,Skilled Manual,F,S,0,1,0,0,53725,2017-03-06
11927,NULL,Nicole,D,Murphy,NULL,7468 Franklin Canyon Road,NULL,Sedro Woolley,Washington,United States,98284,373-555-0118,1998-07-24,Partial College,Manual,F,S,0,1,0,0,34042,2017-03-06
29090,NULL,Lacey,NULL,Ye,NULL,8922 Preston Ct,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0144,1972-08-21,Partial High School,Manual,F,M,1,1,1,2,30241,2017-03-06
14470,NULL,Jeremy,S,Robinson,NULL,5 Curletto Dr.,NULL,Mill Valley,California,United States,94941,348-555-0117,1981-02-04,Bachelors,Skilled Manual,M,M,1,1,0,1,57769,2017-03-06
19872,NULL,Faith,NULL,Foster,NULL,2076 Westover Dr,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,201-555-0197,1970-03-26,Partial High School,Skilled Manual,F,M,1,0,1,2,54066,2017-03-06
13936,NULL,Nathan,L,Wilson,NULL,1099 C Street,NULL,Langley,British Columbia,Canada,V3A 4R2,604-555-0191,1987-07-12,Partial College,Skilled Manual,M,M,1,1,0,2,56272,2017-03-06
27615,NULL,Maria,E,Henderson,NULL,9830 Corcoran Road,NULL,La Jolla,California,United States,92806,479-555-0163,1985-04-02,Bachelors,Skilled Manual,F,M,1,1,1,2,54483,2017-03-06
23310,NULL,Sydney,NULL,Wood,NULL,3971 Confir Court,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0141,1966-08-15,Bachelors,Manual,F,M,1,1,1,2,35304,2017-03-06
19682,NULL,Eric,NULL,Kumar,NULL,4255 Detroit Ave,NULL,Kirkland,Washington,United States,98033,589-555-0121,1992-08-07,Bachelors,Manual,M,M,0,0,1,2,28156,2017-03-06
22875,NULL,Robert,L,Russell,NULL,5527 Liszt Way,NULL,Glendale,California,United States,91203,375-555-0116,1981-03-16,High School,Skilled Manual,M,S,0,1,0,0,54636,2017-03-06
17112,NULL,Janet,P,Jimenez,NULL,8459 Live Oak Avenue,NULL,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0119,1990-07-21,Partial College,Skilled Manual,F,M,0,1,0,2,55451,2017-03-06
17570,NULL,Carlos,W,Sanchez,NULL,3550 Bernauer,NULL,Burien,Washington,United States,98168,400-555-0157,1990-03-23,Graduate Degree,Professional,M,M,1,3,0,0,137530,2017-03-06
24550,NULL,Randy,R,Ma,NULL,2526 N Willow Glen Court,NULL,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0181,1964-10-22,Bachelors,Clerical,M,M,1,3,0,2,82445,2017-03-06
28950,NULL,Carl,C,Lal,NULL,6509 California Street,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0125,1992-11-26,Bachelors,Manual,M,S,0,1,0,0,35150,2017-03-06
16512,NULL,Ricardo,NULL,Sharma,NULL,7765 Sunsine Drive,NULL,York,England,United Kingdom,YO15,1 (11) 500 555-0115,1962-04-07,Graduate Degree,Skilled Manual,M,S,1,1,1,1,55916,2017-03-06
27931,NULL,Tabitha,R,Patel,NULL,Wertheimer Straße 899,NULL,Berlin,Hamburg,Germany,10210,1 (11) 500 555-0171,1975-07-18,Partial College,Skilled Manual,F,M,1,0,2,2,54465,2017-03-06
15218,NULL,Willie,NULL,Johnsen,NULL,1278 Holly Oak Drive,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0148,1985-09-06,Bachelors,Professional,M,S,1,2,0,0,130462,2017-03-06
27246,NULL,Aaron,K,Hall,NULL,7707 Jemco Court,NULL,Lemon Grove,California,United States,91945,655-555-0154,1993-07-12,Graduate Degree,Clerical,M,M,0,2,0,0,82948,2017-03-06
23053,NULL,Anna,NULL,Bailey,NULL,9104 Mt. Sequoia Ct.,NULL,Kirkland,Washington,United States,98033,880-555-0113,1980-11-16,High School,Skilled Manual,F,M,1,1,0,2,61641,2017-03-06
19219,NULL,Mary,NULL,Peterson,NULL,4006 Jane Ct,NULL,Burien,Washington,United States,98168,685-555-0115,1976-12-06,Partial College,Management,F,M,1,2,0,1,108876,2017-03-06
23470,NULL,Samuel,NULL,Young,NULL,8140 Willbrook Court,NULL,La Jolla,California,United States,92806,127-555-0172,1984-11-10,Graduate Degree,Clerical,M,S,0,1,0,0,79095,2017-03-06
14859,NULL,Jarrod,M,Weber,NULL,4364 Chelsea,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0170,1972-03-05,High School,Manual,M,M,1,1,0,2,27791,2017-03-06
13451,NULL,Robin,H,Browning,NULL,6934 Santa Cruz Dr.,NULL,Burbank,California,United States,91502,802-555-0178,1981-06-27,Partial College,Clerical,F,M,1,2,1,1,83725,2017-03-06
29426,NULL,Neil,NULL,Gomez,NULL,"21, impasse Ste-Madeleine",NULL,Paris,Seine (Paris),France,75010,1 (11) 500 555-0117,1994-10-02,Partial High School,Skilled Manual,M,S,0,2,0,0,59074,2017-03-06
13335,NULL,Alyssa,S,Barnes,NULL,4498 Dennis Circle,NULL,Lakewood,California,United States,90712,317-555-0120,1960-02-21,Bachelors,Manual,F,S,1,0,0,1,28102,2017-03-06
20667,NULL,Jodi,C,Pal,NULL,9635 Rock Oak Road,NULL,Bremerton,Washington,United States,98312,901-555-0178,1988-12-27,Bachelors,Professional,F,S,1,1,0,0,135986,2017-03-06
15275,NULL,Eric,L,Collins,NULL,8181 Landana Dr.,NULL,Santa Monica,California,United States,90401,116-555-0177,1996-10-23,Partial College,Skilled Manual,M,M,0,0,0,0,53934,2017-03-06
12098,NULL,Grace,L,Clark,NULL,5235 Darnett Circle,NULL,Spokane,Washington,United States,99202,135-555-0124,1969-10-25,Partial College,Clerical,F,S,1,1,0,0,76665,2017-03-06
27592,NULL,Hector,NULL,Ruiz,NULL,3623 Houston Ct.,NULL,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0164,1987-11-27,Bachelors,Manual,M,S,0,1,0,0,26416,2017-03-06
14607,NULL,Isaiah,NULL,Nelson,NULL,4166 Deercreek Ln.,NULL,Lake Oswego,Oregon,United States,97034,566-555-0155,1984-05-04,Bachelors,Management,M,M,1,2,0,0,102878,2017-03-06
21771,NULL,Sheena,NULL,Shen,NULL,2109 Harvey Way,NULL,Chula Vista,California,United States,91910,599-555-0128,1966-12-10,Bachelors,Management,F,M,1,3,1,2,106308,2017-03-06
23359,NULL,Dalton,NULL,Alexander,NULL,5256 Lorie Lane,NULL,Downey,California,United States,90241,585-555-0135,1986-06-09,Graduate Degree,Management,M,S,1,2,0,0,104925,2017-03-06
12903,Mr.,John,J,Sandstone,NULL,2286 Sunset Way,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,114-555-0100,1989-10-02,Bachelors,Skilled Manual,F,S,0,2,0,0,53023,2017-03-06
23789,NULL,Ryan,A,Walker,NULL,4255 Alpine Rd.,NULL,Concord,California,United States,94519,586-555-0134,1974-03-08,High School,Manual,M,M,1,0,0,2,30326,2017-03-06
17923,NULL,Cory,E,Malhotra,NULL,8062 Oakgrove,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0115,1997-07-06,High School,Skilled Manual,M,S,0,2,0,0,56251,2017-03-06
14072,NULL,Allen,NULL,Smith,NULL,4458 Pine St.,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0113,1977-03-24,Partial College,Manual,M,M,1,1,1,2,34825,2017-03-06
28112,NULL,Savannah,K,Evans,NULL,9069 Muir Road,NULL,Downey,California,United States,90241,696-555-0193,2000-07-22,Partial College,Clerical,F,M,0,0,0,0,87497,2017-03-06
17904,NULL,Gina,NULL,Torres,NULL,3841 Silver Oaks Place,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0146,2000-04-15,Partial College,Clerical,F,S,0,1,0,0,79343,2017-03-06
17230,NULL,Lance,C,Suarez,NULL,199 Clymer Ct.,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0174,1995-12-13,Bachelors,Skilled Manual,M,M,0,1,0,0,57034,2017-03-06
15625,NULL,Clinton,NULL,Alvarez,NULL,Berliner Platz 554,Verkaufsabteilung,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0196,1992-10-17,Partial College,Management,M,M,1,1,1,1,105131,2017-03-06
17875,NULL,Tommy,NULL,Anand,NULL,Brunnenstr 75,NULL,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0166,1982-03-04,Graduate Degree,Management,M,M,1,2,1,2,112411,2017-03-06
23802,NULL,Emily,S,Diaz,NULL,7305 Terry Lynn Lane,NULL,Salem,Oregon,United States,97301,340-555-0113,1977-11-23,Partial High School,Manual,F,M,1,1,1,2,34049,2017-03-06
12893,NULL,Brittany,R,Foster,NULL,2546 Woodchuck Pl,NULL,Redwood City,California,United States,94063,442-555-0178,1992-04-04,Graduate Degree,Professional,F,M,1,1,1,2,135130,2017-03-06
13775,NULL,Patricia,NULL,Subram,NULL,Postfach 8 44 99,NULL,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0112,1987-03-16,Partial High School,Skilled Manual,F,S,0,2,0,0,57739,2017-03-06
29422,NULL,Ian,C,Adams,NULL,7963 Elk Dr,#4,Versailles,Yveline,France,78000,1 (11) 500 555-0151,1996-08-19,High School,Skilled Manual,M,S,0,2,0,0,62209,2017-03-06
22544,NULL,Maria,NULL,Evans,NULL,6287 Strasbourg Lane,NULL,Royal Oak,British Columbia,Canada,V8X,486-555-0199,1992-10-03,Graduate Degree,Clerical,F,M,1,2,2,2,77510,2017-03-06
17005,NULL,Priscilla,R,Anand,NULL,8623 Merry Circle,NULL,Chula Vista,California,United States,91910,861-555-0153,1983-01-19,Bachelors,Management,F,S,1,2,0,0,103847,2017-03-06
11104,NULL,Edgar,A,Sara,NULL,6127 Lilly Lane,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0125,1984-03-11,Bachelors,Skilled Manual,M,M,1,1,0,2,55670,2017-03-06
21786,NULL,Alexis,NULL,Bennett,NULL,6753 Mines Road,NULL,El Cajon,California,United States,92020,442-555-0153,1968-07-02,Bachelors,Skilled Manual,F,M,1,0,1,2,58791,2017-03-06
17335,NULL,Miguel,NULL,Gonzales,NULL,5855 W. Cypress Road,NULL,Bellflower,California,United States,90706,574-555-0134,1996-05-26,High School,Manual,M,M,0,1,0,0,33978,2017-03-06
28253,NULL,Jeremiah,S,Green,NULL,2 Fall Creek Road,NULL,West Covina,California,United States,91791,939-555-0183,1983-05-11,Bachelors,Skilled Manual,M,S,0,1,0,0,51852,2017-03-06
27355,NULL,Nelson,NULL,Suarez,NULL,4117 Mitchell Canyon Court,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0161,1993-06-27,High School,Skilled Manual,M,M,0,0,0,0,56776,2017-03-06
28430,NULL,Armando,NULL,Suarez,NULL,Marienplatz 56565,NULL,Münster,Saarland,Germany,48001,1 (11) 500 555-0125,1995-06-02,Partial High School,Manual,M,M,0,0,0,0,36289,2017-03-06
20236,NULL,Cesar,R,Chandra,NULL,4217 Fairlane Place,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0119,1983-03-14,Bachelors,Professional,M,S,1,2,0,0,128422,2017-03-06
12295,NULL,Dwayne,NULL,Gomez,NULL,"33, allée des Princes",NULL,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0113,1965-03-21,Partial High School,Skilled Manual,M,S,1,1,0,1,58138,2017-03-06
24494,NULL,Rafael,A,Zhou,NULL,5013 C Mt. Hood Ct.,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0138,1957-03-05,Partial College,Skilled Manual,M,M,1,2,2,2,56429,2017-03-06
14732,NULL,Trinity,NULL,Cook,NULL,7918 Snyder Lane,Unit D7,Olympia,Washington,United States,98501,443-555-0164,1973-11-24,Bachelors,Management,F,M,1,3,0,2,102693,2017-03-06
19120,NULL,Caleb,R,Sharma,NULL,8950 Scenic Avenue,NULL,Woodburn,Oregon,United States,97071,507-555-0125,1991-10-02,Graduate Degree,Management,M,M,1,2,0,0,108097,2017-03-06
17320,NULL,Alan,NULL,Zhu,NULL,8995 Stanford St.,NULL,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0115,1984-09-24,Bachelors,Management,M,S,1,2,0,0,111860,2017-03-06
11270,NULL,Robert,L,Lee,NULL,5461 Camino Verde Ct.,NULL,Lakewood,California,United States,90712,447-555-0174,1984-05-04,Graduate Degree,Professional,M,M,1,1,1,1,132986,2017-03-06
21864,NULL,Martin,E,Lopez,NULL,6536 Diver Way,NULL,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0198,1968-10-22,High School,Clerical,M,S,1,0,0,0,77912,2017-03-06
23145,NULL,Nichole,NULL,Xie,NULL,9166 Panoramic Ave.,NULL,Concord,California,United States,94519,861-555-0190,1992-09-24,Graduate Degree,Manual,F,M,0,0,0,1,27394,2017-03-06
14450,NULL,Kevin,R,Butler,NULL,602 Columbia River Ct,NULL,Imperial Beach,California,United States,91932,292-555-0173,1984-04-09,Graduate Degree,Management,M,M,1,1,1,1,105431,2017-03-06
27750,NULL,Carlos,D,Phillips,NULL,1728 Woodside Ct.,NULL,Burlingame,California,United States,94010,407-555-0187,1996-06-10,Partial College,Management,M,S,0,3,0,0,109285,2017-03-06
28220,NULL,Kelsey,W,Xu,NULL,4769 Mt. View Dr.,NULL,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0196,1986-09-20,Bachelors,Clerical,F,S,0,1,0,0,77483,2017-03-06
27291,NULL,Bobby,M,Mehta,NULL,7489 Briowes Valley Rd.,NULL,Burien,Washington,United States,98168,735-555-0115,1986-07-25,Bachelors,Management,M,S,1,3,0,0,104595,2017-03-06
25301,NULL,Raul,NULL,Black,NULL,2206 Countrywood Ct,NULL,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0131,2000-05-19,Partial High School,Skilled Manual,M,S,0,1,0,0,56114,2017-03-06
25531,NULL,Ebony,NULL,Patel,NULL,3614 Golf Club Road,NULL,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0142,1982-11-07,Graduate Degree,Skilled Manual,F,M,1,1,0,2,61643,2017-03-06
12323,NULL,Lawrence,S,Alonso,NULL,"8111, rue Basse-du-Rocher",NULL,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0169,1971-01-15,High School,Skilled Manual,M,M,1,1,1,2,57100,2017-03-06
19864,NULL,Isaiah,J,Brooks,NULL,9353 Creekside Dr.,NULL,Portland,Oregon,United States,97205,886-555-0188,1968-12-17,Partial College,Skilled Manual,M,M,1,1,1,2,59129,2017-03-06
27879,NULL,Kelvin,E,Chander,NULL,4657 Roundhouse Place,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0188,1997-05-04,Partial College,Skilled Manual,M,M,0,1,0,0,60649,2017-03-06
24195,NULL,Dawn,NULL,Zhao,NULL,"8848, avenue de Villiers",NULL,Orleans,Loiret,France,45000,1 (11) 500 555-0149,1990-12-04,High School,Clerical,F,M,1,0,1,1,86336,2017-03-06
19941,NULL,Cedric,R,Liang,NULL,2023 Flame Drive,NULL,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0192,1969-03-11,High School,Skilled Manual,M,S,1,2,0,0,57620,2017-03-06
28208,NULL,Karen,C,Sun,NULL,8758 Garden Ave,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0192,1990-07-22,Bachelors,Management,F,S,0,1,0,0,111410,2017-03-06
18928,NULL,Carmen,L,Prasad,NULL,6478 Pierce Ct,NULL,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0137,1975-02-26,High School,Skilled Manual,F,M,1,0,0,2,60569,2017-03-06
28711,NULL,Rebekah,NULL,Torres,NULL,7582 Kenneth Ct.,NULL,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0112,1988-11-25,Bachelors,Management,F,M,1,3,0,2,103705,2017-03-06
13572,NULL,Shaun,NULL,Deng,NULL,Haberstr 41,NULL,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0172,1988-09-11,High School,Skilled Manual,M,S,0,2,0,0,58178,2017-03-06
26098,NULL,Daniel,NULL,Lee,NULL,4575 Shannondale Drive,NULL,West Covina,California,United States,91791,826-555-0171,1955-09-09,Graduate Degree,Manual,M,S,1,1,1,1,26862,2017-03-06
26621,NULL,Sarah,L,Wood,NULL,6097 Notre Dame Ave.,NULL,Beaverton,Oregon,United States,97005,484-555-0159,1987-05-22,Partial College,Clerical,F,S,0,1,0,0,79792,2017-03-06
11154,NULL,Megan,G,Walker,NULL,6898 Holiday Hills,NULL,Woodburn,Oregon,United States,97071,918-555-0186,1996-08-21,Partial College,Skilled Manual,F,S,0,1,0,0,58860,2017-03-06
25293,NULL,Eric,A,Gonzales,NULL,237 El Centro,NULL,Lake Oswego,Oregon,United States,97034,157-555-0121,1983-10-23,Bachelors,Professional,M,M,1,3,0,0,134006,2017-03-06
28316,NULL,Jaime,NULL,Martin,NULL,7292 Preakness Court,NULL,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0132,1982-06-11,Bachelors,Manual,F,M,1,0,1,1,34869,2017-03-06
24171,NULL,Jarrod,NULL,Chandra,NULL,9816 Ban Bridge Pl.,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0164,1999-05-15,High School,Clerical,M,S,0,2,0,0,81245,2017-03-06
24131,NULL,Felicia,S,Rubio,NULL,"26, place de la Concorde",NULL,Orly,Val de Marne,France,94310,1 (11) 500 555-0120,1994-06-01,Partial High School,Skilled Manual,F,M,0,0,0,0,53029,2017-03-06
12047,NULL,Alexandra,NULL,Davis,NULL,8831 San Gabriel Dr.,NULL,West Covina,California,United States,91791,719-555-0185,1994-03-25,Partial College,Clerical,F,S,0,0,0,0,87367,2017-03-06
14834,NULL,Ebony,NULL,Jimenez,NULL,Höhenstr 9449,NULL,Kassel,Hessen,Germany,34117,1 (11) 500 555-0112,1998-03-10,Partial College,Clerical,F,S,0,3,0,0,76875,2017-03-06
24927,NULL,Kaitlyn,NULL,Harris,NULL,4393 Glenhaven Ave,NULL,Lynnwood,Washington,United States,98036,271-555-0151,1968-07-11,High School,Skilled Manual,F,S,1,1,0,0,56566,2017-03-06
16430,NULL,Franklin,M,Rai,NULL,"195, rue de Varenne",NULL,Paris,Seine (Paris),France,75007,1 (11) 500 555-0177,1985-08-07,Partial College,Clerical,M,S,0,2,0,0,77095,2017-03-06
13077,NULL,Alejandro,K,Goel,NULL,9383 Ashmount Way,NULL,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0117,1976-05-24,High School,Manual,M,S,0,0,0,0,33314,2017-03-06
17485,NULL,Blake,N,Davis,NULL,8467 Clifford Court,NULL,Kirkland,Washington,United States,98033,721-555-0132,1997-07-18,Partial College,Manual,M,M,0,0,0,0,27945,2017-03-06
19719,NULL,Hunter,H,Baker,NULL,9203 Birch Bark Dr.,NULL,Novato,California,United States,94947,924-555-0151,1973-02-19,Graduate Degree,Management,M,S,1,2,0,0,110051,2017-03-06
11365,NULL,Brittney,NULL,Sun,NULL,8856 Mt. Wilson Way,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0155,1999-06-09,High School,Clerical,F,S,0,0,0,0,80587,2017-03-06
25380,NULL,Seth,D,Gonzales,NULL,2560 B Eagle Peak Rd.,NULL,Tacoma,Washington,United States,98403,805-555-0145,1992-08-09,Graduate Degree,Management,M,M,1,3,0,0,108224,2017-03-06
27388,NULL,Xavier,R,Cox,NULL,5934 Warmcastle Ct.,NULL,Spokane,Washington,United States,99202,250-555-0123,1960-04-14,Bachelors,Clerical,M,M,1,1,0,3,84214,2017-03-06
24998,NULL,Olivia,NULL,Martinez,NULL,9518 Stanley Dollar Dr.,NULL,Burlingame,California,United States,94010,314-555-0182,1988-04-14,Graduate Degree,Skilled Manual,F,S,0,2,0,0,54469,2017-03-06
11840,NULL,Julian,D,Patterson,NULL,9240 Limewood Pl.,NULL,Lincoln Acres,California,United States,91950,603-555-0169,1985-05-17,Graduate Degree,Clerical,M,M,1,1,0,1,87798,2017-03-06
26212,NULL,Summer,NULL,Martinez,NULL,Am Kreuz 555,NULL,Kassel,Hessen,Germany,34117,1 (11) 500 555-0169,1999-05-07,Partial College,Skilled Manual,F,S,0,0,0,0,51919,2017-03-06
14440,NULL,Jon,K,Tang,NULL,2803 Fawn Glen Circle,NULL,Bellflower,California,United States,90706,195-555-0180,1985-11-13,Partial College,Skilled Manual,M,M,1,2,1,2,61231,2017-03-06
17475,NULL,Jackson,S,Green,NULL,4764 East Avenue,NULL,Fremont,California,United States,94536,990-555-0190,1960-04-05,Graduate Degree,Professional,M,M,1,2,2,3,136706,2017-03-06
25325,NULL,Wyatt,NULL,Parker,NULL,6745 Salem St,NULL,York,England,United Kingdom,YO15,1 (11) 500 555-0117,1938-02-16,Partial High School,Skilled Manual,M,S,1,1,0,1,53254,2017-03-06
14481,NULL,Mary,B,Edwards,NULL,91 Kalima Place,NULL,Bremerton,Washington,United States,98312,617-555-0125,1980-08-01,High School,Clerical,F,S,1,1,0,0,83797,2017-03-06
17601,NULL,Jose,J,Hall,NULL,4773 Tanager Road,NULL,Shawnee,British Columbia,Canada,V9B 5T2,438-555-0124,1986-01-25,Graduate Degree,Management,M,M,1,1,0,1,112945,2017-03-06
18342,NULL,Victoria,NULL,James,NULL,1867 Seville,NULL,National City,California,United States,91950,187-555-0113,1996-07-15,Partial College,Skilled Manual,F,S,0,1,0,0,53621,2017-03-06
18370,NULL,Tristan,L,Flores,NULL,1955 C Street,NULL,Santa Cruz,California,United States,95062,433-555-0118,1991-02-12,Graduate Degree,Management,M,M,1,2,0,0,109735,2017-03-06
21468,NULL,Ethan,L,Yang,NULL,661 Cardinal Dr,NULL,Lincoln Acres,California,United States,91950,473-555-0111,1966-08-27,Bachelors,Skilled Manual,M,M,1,2,0,2,61251,2017-03-06
23122,NULL,Colleen,NULL,Zhou,NULL,3396 Castle Rock Road,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0175,1979-07-24,Bachelors,Skilled Manual,F,S,0,2,0,0,54545,2017-03-06
17324,NULL,Tonya,NULL,Xu,NULL,2542 Pinecrest Court,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0176,1979-11-16,Bachelors,Clerical,F,M,1,2,0,2,84136,2017-03-06
13650,NULL,Jessie,A,She,NULL,5866 Military E,NULL,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0154,1991-01-08,Partial High School,Skilled Manual,M,M,0,2,1,1,57260,2017-03-06
14457,NULL,Thomas,S,White,NULL,5825 Banyan Way,NULL,La Jolla,California,United States,92806,332-555-0114,1983-02-07,Partial College,Clerical,M,M,1,2,1,2,85885,2017-03-06
17880,NULL,Sydney,T,Hall,NULL,5337 Pheasant Circle,NULL,Bury,England,United Kingdom,PE17,1 (11) 500 555-0143,1982-01-02,Graduate Degree,Clerical,F,M,1,1,1,2,77602,2017-03-06
15225,NULL,Yolanda,NULL,Bhat,NULL,2060 Hill Dr,# 108,Perth,South Australia,Australia,6006,1 (11) 500 555-0111,1979-12-10,Bachelors,Skilled Manual,F,M,1,1,0,2,52125,2017-03-06
17659,NULL,Jodi,A,Tang,NULL,5684 San Marino Ct.,NULL,Burien,Washington,United States,98168,181-555-0185,1986-07-07,Graduate Degree,Professional,F,S,1,2,0,0,133652,2017-03-06
17922,NULL,Shane,NULL,Schmidt,NULL,1431 Rancho View Drive,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0152,1998-03-16,Bachelors,Management,M,M,0,2,0,0,106150,2017-03-06
22581,NULL,Theresa,F,Vazquez,NULL,5227 Sutton Circle,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0116,1999-08-20,Bachelors,Skilled Manual,F,M,0,1,0,0,61778,2017-03-06
19410,NULL,Chloe,A,Adams,NULL,3001 N. 48th Street,NULL,Marysville,Washington,United States,98270,788-555-0147,1979-02-04,Partial College,Skilled Manual,F,M,1,1,1,2,60010,2017-03-06
19382,NULL,Jerry,NULL,Shan,NULL,9830 May Way,NULL,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0163,1995-10-25,Bachelors,Skilled Manual,M,M,0,2,0,0,60123,2017-03-06
12918,NULL,Brooke,NULL,Murphy,NULL,182 Perry Way,NULL,Santa Monica,California,United States,90401,125-555-0164,1990-02-13,Graduate Degree,Professional,F,M,1,1,1,2,132059,2017-03-06
15549,NULL,Richard,R,Davis,NULL,9363 Vista Bonita,# 123,Cliffside,British Columbia,Canada,V8Y 1L1,790-555-0114,1987-06-06,Partial College,Manual,M,S,0,0,0,0,36753,2017-03-06
11644,NULL,Charles,S,Torres,NULL,7347 Ready Road,NULL,Redmond,Washington,United States,98052,202-555-0114,1989-10-07,Bachelors,Manual,M,S,0,0,0,0,28615,2017-03-06
15148,NULL,James,M,West,NULL,846 Springwood Way,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0187,1990-07-09,Bachelors,Clerical,M,M,1,1,1,2,77660,2017-03-06
24681,NULL,Arianna,N,Murphy,NULL,4205 Seabourne Ct,NULL,Santa Cruz,California,United States,95062,236-555-0145,1970-05-06,Bachelors,Management,F,S,1,3,0,0,108387,2017-03-06
